Accession,Pangolin,Length,State,Collection_Date,Year,Month,Day,Country
MW064453,B.1.595,29782,AL,2020-03-22,2020,3,22,USA
MT820127,B.1.595,29903,AL,2020-05-12,2020,5,12,USA
MT820129,B.1,29903,AL,2020-04-13,2020,4,13,USA
MT820130,B.1,29903,AL,2020-05-05,2020,5,5,USA
MT806756,B.1.595,29782,AL,2020-04-28,2020,4,28,USA
OQ421293,BA.5.2,29658,ID,2022-11-18,2022,11,18,USA
OQ421296,XAZ,29688,ID,2022-11-21,2022,11,21,USA
OQ421320,BA.5.1.5,29625,ID,2022-11-26,2022,11,26,USA
OQ421324,BQ.1.14,29625,ID,2022-11-27,2022,11,27,USA
OQ389967,BF.7.4.1,29676,ID,2022-12-28,2022,12,28,USA
OQ362412,BA.5.1,29658,ID,2022-12-20,2022,12,20,USA
OQ352356,BA.5.2,29625,ID,2022-12-15,2022,12,15,USA
OQ332728,BE.1.4,29682,ID,2022-12-28,2022,12,28,USA
OQ257706,BQ.1.12,29721,ID,2022-12-28,2022,12,28,USA
OQ257947,BA.5.2.34,29687,ID,2022-12-30,2022,12,30,USA
OQ256000,BF.7.4.1,29592,ID,2022-11-29,2022,11,29,USA
OQ256010,BA.5.2.6,29649,ID,2022-12-03,2022,12,3,USA
OQ256063,CP.5,29625,ID,2022-12-08,2022,12,8,USA
OQ241984,BQ.1.1,29692,ID,2022-12-14,2022,12,14,USA
OQ187194,BQ.1.1.28,29657,ID,2022-12-19,2022,12,19,USA
OQ165423,BQ.1.8,29685,ID,2022-12-13,2022,12,13,USA
OQ157736,BA.5.2.8,29720,ID,2022-12-12,2022,12,12,USA
OQ109319,BQ.1,29675,ID,2022-12-05,2022,12,5,USA
OQ103481,BA.5.2.1,29681,ID,2022-11-28,2022,11,28,USA
OQ080693,BQ.1.15,29625,ID,2022-12-04,2022,12,4,USA
OQ071831,BQ.1,29657,ID,2022-11-29,2022,11,29,USA
OQ049174,BN.1,29726,ID,2022-11-29,2022,11,29,USA
OQ049963,BF.41,29654,ID,2022-12-02,2022,12,2,USA
OQ054625,BA.5.9,29625,ID,2022-10-25,2022,10,25,USA
OQ054627,BA.5.2.6,29644,ID,2022-10-29,2022,10,29,USA
OQ054630,BA.5.2,29684,ID,2022-10-31,2022,10,31,USA
OQ054759,BQ.1.1,29625,ID,2022-11-21,2022,11,21,USA
OP988465,BQ.1.1.3,29833,ID,2022-11-26,2022,11,26,USA
OP993933,BA.5.1.30,29720,ID,2022-11-30,2022,11,30,USA
OP942577,BA.5.2.1,29684,ID,2022-10-31,2022,10,31,USA
OP926089,BQ.1.12,29625,ID,2022-11-15,2022,11,15,USA
OP926216,BQ.1.1.5,29720,ID,2022-11-16,2022,11,16,USA
OP921827,BQ.1,29684,ID,2022-10-24,2022,10,24,USA
OP923751,BE.1,29688,ID,2022-10-02,2022,10,2,USA
OP923827,BN.1.3,29631,ID,2022-10-25,2022,10,25,USA
OP923846,BA.5,29688,ID,2022-10-30,2022,10,30,USA
OP923850,BA.5.2.9,29625,ID,2022-10-31,2022,10,31,USA
OP910204,BA.4.6,29684,ID,2022-10-17,2022,10,17,USA
OP910212,BN.1.3.1,29699,ID,2022-10-18,2022,10,18,USA
OP895437,BQ.1.1,29756,ID,2022-10-17,2022,10,17,USA
OP895453,BF.7.4,29657,ID,2022-10-19,2022,10,19,USA
OP883054,BA.5.1,29586,ID,2022-11-09,2022,11,9,USA
OP883526,BA.5.2.3,29655,ID,2022-11-12,2022,11,12,USA
OP883527,BA.5.1.10,29592,ID,2022-11-12,2022,11,12,USA
OP875862,BA.5.2.21,29625,ID,2022-11-08,2022,11,8,USA
OP875882,BA.5.9,29625,ID,2022-11-08,2022,11,8,USA
OP868419,BF.7,29720,ID,2022-10-10,2022,10,10,USA
OP823595,BA.2.75.2,29598,ID,2022-09-29,2022,9,29,USA
OP823596,BA.1.1,29717,ID,2022-09-30,2022,9,30,USA
OP823622,BA.1.1,29687,ID,2022-10-10,2022,10,10,USA
OP808725,BF.5,29655,ID,2022-10-26,2022,10,26,USA
OP808979,BQ.1.13,29721,ID,2022-10-28,2022,10,28,USA
OP790621,BA.5.2.34,29718,ID,2022-10-24,2022,10,24,USA
OP783374,BA.5.6,29693,ID,2022-10-03,2022,10,3,USA
OP754000,BF.41,29657,ID,2022-10-15,2022,10,15,USA
OP723998,BA.5.2.1,29592,ID,2022-09-04,2022,9,4,USA
OP724019,BA.5.2,29658,ID,2022-09-20,2022,9,20,USA
OP724035,BF.5,29685,ID,2022-09-21,2022,9,21,USA
OP660348,BA.5.1,29655,ID,2022-09-29,2022,9,29,USA
OP669831,BF.10,29687,ID,2022-09-26,2022,9,26,USA
OP669880,BA.5.8,29657,ID,2022-09-26,2022,9,26,USA
OP670447,BF.7,29657,ID,2022-09-29,2022,9,29,USA
OP671056,BA.5.1.3,29720,ID,2022-10-03,2022,10,3,USA
OP671711,BA.5.1.1,29720,ID,2022-10-06,2022,10,6,USA
OP671870,BA.5.3.1,29657,ID,2022-10-07,2022,10,7,USA
OP652241,BA.5.2.1,29597,ID,2022-07-31,2022,7,31,USA
OP652253,BA.5.2,29653,ID,2022-08-08,2022,8,8,USA
OP652279,BE.1,29625,ID,2022-08-14,2022,8,14,USA
OP646960,BA.4.1,29712,ID,2022-07-02,2022,7,2,USA
OP646969,BA.2.12.1,29664,ID,2022-07-06,2022,7,6,USA
OP647001,BA.5.1,29658,ID,2022-07-08,2022,7,8,USA
OP647002,BF.4,29681,ID,2022-07-08,2022,7,8,USA
OP647007,BA.5.2,29658,ID,2022-07-09,2022,7,9,USA
OP647027,BA.5.5,29643,ID,2022-07-11,2022,7,11,USA
OP647028,BF.10,29685,ID,2022-07-11,2022,7,11,USA
OP618626,BA.2.12.1,29796,ID,2022-08-21,2022,8,21,USA
OP618630,BA.5.5,29725,ID,2022-08-22,2022,8,22,USA
OP618633,BA.5.2.3,29790,ID,2022-08-23,2022,8,23,USA
OP618643,BA.5.2.1,29757,ID,2022-08-27,2022,8,27,USA
OP620262,BA.4,29790,ID,2022-09-01,2022,9,1,USA
OP519138,BF.39,29657,ID,2022-09-07,2022,9,7,USA
OP519172,BA.5.5,29711,ID,2022-09-07,2022,9,7,USA
OP519941,BA.2.3,29726,ID,2022-09-10,2022,9,10,USA
OP462596,BA.5.1,29625,ID,2022-08-30,2022,8,30,USA
OP462682,BA.5.1.3,29717,ID,2022-08-31,2022,8,31,USA
OP463638,BE.1,29687,ID,2022-09-02,2022,9,2,USA
OP449902,BA.5.1.36,29844,ID,2022-09-03,2022,9,3,USA
OP431700,BA.4.4,29730,ID,2022-08-03,2022,8,3,USA
OP385629,BA.4,29712,ID,2022-08-22,2022,8,22,USA
OP351049,BA.5.6,29720,ID,2022-08-19,2022,8,19,USA
OP292403,BA.5,29798,ID,2022-07-15,2022,7,15,USA
OP282900,BA.5.3.1,29588,ID,2022-08-07,2022,8,7,USA
OP248705,BA.4.1,29648,ID,2022-08-06,2022,8,6,USA
OP217893,BA.5.8,29657,ID,2022-07-29,2022,7,29,USA
OP210596,BA.2.76,29796,ID,2022-07-11,2022,7,11,USA
OP210615,BA.4.6,29781,ID,2022-07-11,2022,7,11,USA
OP176595,BA.5.6,29657,ID,2022-07-24,2022,7,24,USA
OP166217,BF.8,29591,ID,2022-07-20,2022,7,20,USA
OP118025,BA.2.38,29727,ID,2022-07-16,2022,7,16,USA
OP118188,BE.1,29624,ID,2022-07-17,2022,7,17,USA
OP118190,BA.4.4,29712,ID,2022-07-17,2022,7,17,USA
OP116112,BA.5.1.1,29718,ID,2022-07-06,2022,7,6,USA
OP116170,BA.4,29709,ID,2022-07-07,2022,7,7,USA
OP062272,BA.5.1.3,29705,ID,2022-07-04,2022,7,4,USA
OP031860,BA.5.6,29718,ID,2022-06-28,2022,6,28,USA
ON999621,BE.1,29688,ID,2022-06-28,2022,6,28,USA
ON999791,BA.5.5,29687,ID,2022-06-29,2022,6,29,USA
OP000030,BA.2,29727,ID,2022-06-30,2022,6,30,USA
OP000331,BA.2,29720,ID,2022-07-01,2022,7,1,USA
ON998350,BA.2.12.1,29797,ID,2022-06-16,2022,6,16,USA
ON975324,BA.5.2.1,29625,ID,2022-06-25,2022,6,25,USA
ON975849,BA.5.2,29625,ID,2022-06-27,2022,6,27,USA
ON948154,BF.8,29592,ID,2022-06-21,2022,6,21,USA
ON948524,BA.5.1,29721,ID,2022-06-22,2022,6,22,USA
ON948653,BA.4.2,29711,ID,2022-06-23,2022,6,23,USA
ON949155,BA.4.1,29678,ID,2022-06-24,2022,6,24,USA
ON940071,BA.2.13.1,29694,ID,2022-06-19,2022,6,19,USA
ON896567,BA.5.3,29592,ID,2022-06-17,2022,6,17,USA
ON897103,BA.2.56,29630,ID,2022-06-18,2022,6,18,USA
ON871265,BG.5,29661,ID,2022-06-07,2022,6,7,USA
ON846650,BA.2.38,29724,ID,2022-06-07,2022,6,7,USA
ON837315,BA.2.9,29663,ID,2022-06-06,2022,6,6,USA
ON823212,BA.2.12.1,29693,ID,2022-05-30,2022,5,30,USA
ON823466,BA.2.18,29727,ID,2022-06-01,2022,6,1,USA
ON823582,BA.2.3,29726,ID,2022-06-02,2022,6,2,USA
ON801058,BA.2,29690,ID,2022-05-30,2022,5,30,USA
ON801119,BA.2.3,29726,ID,2022-05-31,2022,5,31,USA
ON768880,BA.4.1,29583,ID,2022-05-24,2022,5,24,USA
ON769450,BA.2.13.1,29631,ID,2022-05-25,2022,5,25,USA
ON656650,BA.2.3.17,29630,ID,2022-05-16,2022,5,16,USA
ON535804,BA.2.12,29727,ID,2022-05-02,2022,5,2,USA
ON544404,BA.2.9,29727,ID,2022-05-04,2022,5,4,USA
ON496168,AY.100,29812,ID,2021-10-12,2021,10,12,USA
ON496172,AY.44,29814,ID,2021-11-30,2021,11,30,USA
ON496185,AY.103,29804,ID,2021-10-11,2021,10,11,USA
ON496186,AY.44,29817,ID,2021-10-11,2021,10,11,USA
ON496199,BA.1.1,29791,ID,2022-01-12,2022,1,12,USA
ON496208,AY.3,29642,ID,2021-12-15,2021,12,15,USA
ON496212,BA.2,29779,ID,2022-03-31,2022,3,31,USA
ON496215,AY.39,29805,ID,2021-10-12,2021,10,12,USA
ON496218,AY.44,29807,ID,2021-09-28,2021,9,28,USA
ON496219,AY.103,29818,ID,2021-12-02,2021,12,2,USA
ON496231,AY.3,29806,ID,2021-10-12,2021,10,12,USA
ON496232,AY.103,29829,ID,2021-09-10,2021,9,10,USA
ON496239,AY.25.1,29804,ID,2021-10-11,2021,10,11,USA
ON496241,AY.25,29818,ID,2021-12-13,2021,12,13,USA
ON496244,AY.3,29661,ID,2021-09-10,2021,9,10,USA
ON496265,AY.129,29811,ID,2021-11-29,2021,11,29,USA
ON496266,AY.44,29821,ID,2021-12-13,2021,12,13,USA
ON496278,AY.47,29819,ID,2021-09-10,2021,9,10,USA
ON496286,AY.54,29814,ID,2021-09-09,2021,9,9,USA
ON496291,AY.25,29811,ID,2021-09-10,2021,9,10,USA
ON496314,AY.122,29814,ID,2021-09-10,2021,9,10,USA
ON496318,BA.1,29806,ID,2021-12-15,2021,12,15,USA
ON496359,AY.25,29823,ID,2021-10-12,2021,10,12,USA
ON496373,AY.25.1,29819,ID,2021-12-03,2021,12,3,USA
ON496376,BA.1.15,29800,ID,2022-03-02,2022,3,2,USA
ON496412,AY.4,29826,ID,2021-12-14,2021,12,14,USA
ON496417,AY.113,29820,ID,2021-12-16,2021,12,16,USA
ON496419,BA.1.1.18,29789,ID,2022-01-11,2022,1,11,USA
ON499467,BA.2,29722,ID,2022-04-30,2022,4,30,USA
ON500243,BA.2.10.1,29726,ID,2022-05-02,2022,5,2,USA
ON478668,B,29823,ID,2021-12-27,2021,12,27,USA
ON478674,AY.26,29808,ID,2021-11-09,2021,11,9,USA
ON478676,BA.1.15,29794,ID,2021-12-27,2021,12,27,USA
ON478688,BA.1.20,29806,ID,2021-12-21,2021,12,21,USA
ON478709,AY.103,29805,ID,2021-11-08,2021,11,8,USA
ON478717,BA.1.1,29806,ID,2021-12-21,2021,12,21,USA
ON478784,BA.1.1.18,29788,ID,2022-02-03,2022,2,3,USA
ON478803,AY.100,29811,ID,2021-11-08,2021,11,8,USA
ON478809,BA.1.1,29787,ID,2022-02-08,2022,2,8,USA
ON478819,BA.1,29792,ID,2022-02-08,2022,2,8,USA
ON478854,AY.120.1,29802,ID,2021-09-13,2021,9,13,USA
ON478926,AY.25.1,29811,ID,2021-11-08,2021,11,8,USA
ON478950,AY.47,29806,ID,2021-11-08,2021,11,8,USA
ON478974,AY.3,29823,ID,2021-11-08,2021,11,8,USA
ON465181,BA.1.1,29653,ID,2022-04-21,2022,4,21,USA
ON465343,BA.2.12.1,29726,ID,2022-04-22,2022,4,22,USA
ON465589,BA.2.3,29648,ID,2022-04-22,2022,4,22,USA
ON333540,BA.1.1,29631,ID,2022-03-07,2022,3,7,USA
ON233046,BA.2.12,29712,ID,2022-03-30,2022,3,30,USA
ON233205,BA.2.3,29726,ID,2022-03-31,2022,3,31,USA
ON241316,B.1.429,29808,ID,2021-04-02,2021,4,2,USA
ON241317,P.1,29741,ID,2021-05-07,2021,5,7,USA
ON141984,B.1.427,29836,ID,2021-03-01,2021,3,1,USA
ON141986,B.1.2,29836,ID,2021-02-25,2021,2,25,USA
ON141987,B.1.429,29836,ID,2021-02-16,2021,2,16,USA
ON141990,B.1.561,29825,ID,2021-02-22,2021,2,22,USA
ON141991,B.1.1.519,29836,ID,2021-02-15,2021,2,15,USA
ON141992,B.1.2,29836,ID,2020-12-01,2020,12,1,USA
ON141993,B.1.1.519,29827,ID,2021-04-16,2021,4,16,USA
ON142005,B.1.568,29836,ID,2020-12-03,2020,12,3,USA
ON142012,AY.103,29819,ID,2021-07-27,2021,7,27,USA
ON142016,B.1.2,29832,ID,2020-11-23,2020,11,23,USA
ON142022,B.1.243,29836,ID,2020-12-08,2020,12,8,USA
ON142038,B.1.427,29836,ID,2020-12-08,2020,12,8,USA
ON142039,P.1.14,29831,ID,2021-04-06,2021,4,6,USA
ON110369,B.1.2,29811,ID,2020-09-18,2020,9,18,USA
ON110383,B.1.2,29804,ID,2020-10-29,2020,10,29,USA
ON110385,B.1.426,29802,ID,2020-08-03,2020,8,3,USA
ON084930,B.1.2,29821,ID,2021-01-05,2021,1,5,USA
ON084937,B.1.526,29809,ID,2021-05-20,2021,5,20,USA
ON084946,B.1.240,29800,ID,2020-09-16,2020,9,16,USA
ON084962,B.1.2,29819,ID,2020-07-09,2020,7,9,USA
ON084969,B.1,29810,ID,2020-09-02,2020,9,2,USA
ON084981,B.1.637,29799,ID,2021-06-24,2021,6,24,USA
ON085018,AY.120.1,29778,ID,2021-10-12,2021,10,12,USA
ON085034,AY.25.1,29801,ID,2021-09-23,2021,9,23,USA
ON085068,AY.1,29787,ID,2021-09-29,2021,9,29,USA
ON085078,AY.119,29803,ID,2021-09-28,2021,9,28,USA
ON085084,AY.26,29782,ID,2021-09-08,2021,9,8,USA
ON085102,B.1.2,29829,ID,2020-01-01,2020,1,1,USA
ON085220,B.1.637,29798,ID,2021-07-01,2021,7,1,USA
ON085314,AY.44,29805,ID,2021-08-12,2021,8,12,USA
ON085358,P.1.17,29805,ID,2021-06-07,2021,6,7,USA
ON085381,B.1,29803,ID,2020-10-15,2020,10,15,USA
ON085403,B.1.561,29809,ID,2021-01-21,2021,1,21,USA
ON085431,B.1.234,29821,ID,2020-10-27,2020,10,27,USA
ON085509,B.1.2,29795,ID,2020-08-13,2020,8,13,USA
ON085517,B.1.2,29823,ID,2020-06-18,2020,6,18,USA
ON085529,B.1,29829,ID,2020-07-01,2020,7,1,USA
ON085541,B.1.1.148,29822,ID,2020-07-08,2020,7,8,USA
ON085542,B.1.1.380,29823,ID,2020-07-08,2020,7,8,USA
ON085559,B.1.240,29829,ID,2020-07-23,2020,7,23,USA
ON085567,B.1.243,29827,ID,2020-08-03,2020,8,3,USA
ON085571,B.1,29823,ID,2020-08-05,2020,8,5,USA
ON085581,B.1.309,29821,ID,2020-08-18,2020,8,18,USA
ON085594,B.1.551,29832,ID,2020-12-21,2020,12,21,USA
ON085600,B.1.234,29830,ID,2021-01-13,2021,1,13,USA
ON085609,B.1.369,29831,ID,2021-01-26,2021,1,26,USA
ON085610,B.1.1.222,29831,ID,2021-01-28,2021,1,28,USA
ON085614,B.1.577,29823,ID,2021-02-03,2021,2,3,USA
ON085619,B.1.311,29825,ID,2021-02-18,2021,2,18,USA
ON085622,B.1.2,29825,ID,2021-03-01,2021,3,1,USA
ON085628,B.1.429,29824,ID,2021-03-11,2021,3,11,USA
ON085631,B.1.1.519,29831,ID,2021-03-17,2021,3,17,USA
ON085638,AY.26,29818,ID,2021-07-18,2021,7,18,USA
ON085641,AY.103,29817,ID,2021-08-02,2021,8,2,USA
ON085642,AY.120.1,29784,ID,2021-08-02,2021,8,2,USA
ON085654,B.1.426,29777,ID,2020-07-09,2020,7,9,USA
ON085685,AY.120.1,29764,ID,2021-06-13,2021,6,13,USA
ON085699,BA.1.20,29747,ID,2022-01-06,2022,1,6,USA
ON085717,AY.44,29764,ID,2022-01-14,2022,1,14,USA
ON085922,BA.1.15,29747,ID,2022-01-31,2022,1,31,USA
ON085947,AY.25,29758,ID,2022-02-01,2022,2,1,USA
ON086224,B.1.1.228,29829,ID,2020-08-15,2020,8,15,USA
ON019307,BA.1.15.2,29805,ID,2022-03-07,2022,3,7,USA
OM989420,BA.1.1.14,29717,ID,2022-02-28,2022,2,28,USA
OM989476,BA.2,29727,ID,2022-02-28,2022,2,28,USA
OM988181,B.1.2,29779,ID,2021-04-30,2021,4,30,USA
OM977425,BA.1.15,29684,ID,2022-02-15,2022,2,15,USA
OM957759,BA.2.3,29727,ID,2022-02-19,2022,2,19,USA
OM965541,BA.1.18,29819,ID,2022-02-04,2022,2,4,USA
OM965547,BA.1.17.2,29766,ID,2022-02-06,2022,2,6,USA
OM840140,B.1,29780,ID,2020-11-11,2020,11,11,USA
OM840192,B.1.1,29780,ID,2020-11-18,2020,11,18,USA
OM840202,B.1.280,29780,ID,2020-11-18,2020,11,18,USA
OM840207,B.1.234,29780,ID,2020-11-18,2020,11,18,USA
OM840248,B.1.369,29780,ID,2020-11-18,2020,11,18,USA
OM840259,B.1.1.432,29780,ID,2020-11-18,2020,11,18,USA
OM840293,B.1.582,29808,ID,2020-11-25,2020,11,25,USA
OM840311,B.1,29747,ID,2020-12-02,2020,12,2,USA
OM840340,B.1.595,29780,ID,2020-12-02,2020,12,2,USA
OM840344,B.1.126,29775,ID,2020-12-02,2020,12,2,USA
OM840363,B.1.311,29780,ID,2020-12-09,2020,12,9,USA
OM840417,B.1.232,29808,ID,2020-12-23,2020,12,23,USA
OM840425,B.1.311,29808,ID,2021-01-01,2021,1,1,USA
OM840427,B.1.243,29808,ID,2021-01-08,2021,1,8,USA
OM840429,B.1.427,29780,ID,2021-01-08,2021,1,8,USA
OM840430,B.1.1.231,29645,ID,2021-01-08,2021,1,8,USA
OM840432,B.1.324,29780,ID,2021-01-08,2021,1,8,USA
OM840434,B.1,29808,ID,2021-01-08,2021,1,8,USA
OM840442,B.1.349,29775,ID,2021-01-08,2021,1,8,USA
OM840449,B.1.401,29808,ID,2021-01-08,2021,1,8,USA
OM840458,B.1.1.186,29780,ID,2021-01-15,2021,1,15,USA
OM840471,B.1.429,29780,ID,2021-01-15,2021,1,15,USA
OM840473,B.1.596,29779,ID,2021-01-15,2021,1,15,USA
OM840480,B.1.1,29808,ID,2021-01-15,2021,1,15,USA
OM840491,B.1.36,29808,ID,2021-01-15,2021,1,15,USA
OM840512,B.1.241,29808,ID,2021-01-22,2021,1,22,USA
OM840548,B.1.1.222,29683,ID,2021-02-05,2021,2,5,USA
OM840555,B.1.234,29737,ID,2021-02-05,2021,2,5,USA
OM840560,B.1.351,29728,ID,2021-02-05,2021,2,5,USA
OM840582,B.1.1.244,29683,ID,2021-02-19,2021,2,19,USA
OM840605,B.1.609,29780,ID,2021-02-26,2021,2,26,USA
OM840628,B.1.1.244,29780,ID,2021-03-05,2021,3,5,USA
OM840642,B.1.577,29716,ID,2021-03-05,2021,3,5,USA
OM840656,B.1.232,29780,ID,2021-03-12,2021,3,12,USA
OM840683,B.1.427,29808,ID,2021-04-02,2021,4,2,USA
OM840759,B.1.526,29769,ID,2021-04-23,2021,4,23,USA
OM784286,BA.1.1.10,29801,ID,2022-02-09,2022,2,9,USA
OM786679,BA.1.19,29653,ID,2022-02-06,2022,2,6,USA
OM788374,BA.1.1.2,29686,ID,2022-02-08,2022,2,8,USA
OM789157,BA.1.17,29717,ID,2022-02-09,2022,2,9,USA
OM773646,BA.1.18,29747,ID,2022-01-26,2022,1,26,USA
OM742673,BA.1.20,29786,ID,2022-02-04,2022,2,4,USA
OM723829,AY.103,29764,ID,2022-01-26,2022,1,26,USA
OM695044,BA.1,29718,ID,2022-01-28,2022,1,28,USA
OM685600,BA.1.1.14,29873,ID,2022-01-23,2022,1,23,USA
OM624375,BA.1.1.2,29654,ID,2022-01-23,2022,1,23,USA
OM561099,B.1.1,29792,ID,2022-01-21,2022,1,21,USA
OM566670,BA.1.17,29793,ID,2022-01-20,2022,1,20,USA
OM495214,BA.2.3,29726,ID,2022-01-12,2022,1,12,USA
OM445023,BA.1.1.18,29789,ID,2021-12-29,2021,12,29,USA
OM445035,BA.1.18,29789,ID,2021-12-29,2021,12,29,USA
OM407937,BA.1.1.8,29686,ID,2022-01-05,2022,1,5,USA
OM407939,BA.1.17.2,29686,ID,2022-01-05,2022,1,5,USA
OM408321,AY.100,29767,ID,2022-01-06,2022,1,6,USA
OM408950,AY.47,29671,ID,2022-01-08,2022,1,8,USA
OM409187,BA.2.10.1,29663,ID,2022-01-09,2022,1,9,USA
OM358072,AY.25,29766,ID,2022-01-02,2022,1,2,USA
OM344852,AY.119,29733,ID,2022-01-06,2022,1,6,USA
OM315408,B.1.1.291,29832,ID,2020-08-27,2020,8,27,USA
OM315480,AY.44,29808,ID,2021-07-22,2021,7,22,USA
OM315848,B.1.234,29819,ID,2020-12-31,2020,12,31,USA
OM316513,AY.26,29635,ID,2021-08-17,2021,8,17,USA
OM316540,AY.47,29810,ID,2021-08-19,2021,8,19,USA
OM316725,B.1.617.2,29798,ID,2021-10-06,2021,10,6,USA
OM272035,AY.3,29767,ID,2022-01-03,2022,1,3,USA
OM264381,B.1.1.291,29779,ID,2020-09-23,2020,9,23,USA
OM264430,B.1.1.416,29780,ID,2020-09-23,2020,9,23,USA
OM264474,B.1.369,29779,ID,2020-09-23,2020,9,23,USA
OM264556,B.1.1.291,29808,ID,2020-10-07,2020,10,7,USA
OM264619,B.1.609,29808,ID,2020-10-21,2020,10,21,USA
OM264640,B.1.587,29779,ID,2020-10-21,2020,10,21,USA
OM222706,B.1.369,29808,ID,2020-08-19,2020,8,19,USA
OM222707,B.1.443,29780,ID,2020-08-19,2020,8,19,USA
OM222708,B.1.240,29779,ID,2020-08-19,2020,8,19,USA
OM224253,AY.100,29767,ID,2021-12-22,2021,12,22,USA
OM224773,AY.39,29671,ID,2021-12-25,2021,12,25,USA
OM224838,AY.119,29766,ID,2021-12-26,2021,12,26,USA
OM225627,BA.1.1.2,29686,ID,2021-12-28,2021,12,28,USA
OM226588,AY.20,29766,ID,2021-12-29,2021,12,29,USA
OM227655,AY.47,29638,ID,2021-12-30,2021,12,30,USA
OM197960,AY.46.1,29811,ID,2021-12-26,2021,12,26,USA
OM198525,AY.117,29809,ID,2021-12-27,2021,12,27,USA
OM134802,AY.3.1,29809,ID,2021-12-21,2021,12,21,USA
OM139596,AY.120.1,29782,ID,2021-12-15,2021,12,15,USA
OM125577,AY.126,29805,ID,2021-12-15,2021,12,15,USA
OM125894,AY.122,29810,ID,2021-12-15,2021,12,15,USA
OM076255,BA.1.17.2,29717,ID,2021-12-17,2021,12,17,USA
OM081727,AY.114,29809,ID,2021-12-14,2021,12,14,USA
OM082007,AY.119,29836,ID,2021-11-23,2021,11,23,USA
OM082035,AY.39,29836,ID,2021-11-26,2021,11,26,USA
OM050369,AY.110,29807,ID,2021-12-14,2021,12,14,USA
OM016825,AY.116.1,29801,ID,2021-12-14,2021,12,14,USA
OL992898,AY.4.8,29734,ID,2021-12-07,2021,12,7,USA
OL993951,AY.43.4,29703,ID,2021-12-08,2021,12,8,USA
OL995604,AY.39.1,29766,ID,2021-12-10,2021,12,10,USA
OL996340,AY.46.4,29808,ID,2021-12-08,2021,12,8,USA
OL901513,B.1.1.291,29808,ID,2020-11-04,2020,11,4,USA
OL966648,B.1.400,29812,ID,2021-01-05,2021,1,5,USA
OL966698,B.1.588,29790,ID,2021-01-27,2021,1,27,USA
OL966703,B.1.377,29811,ID,2020-08-11,2020,8,11,USA
OL966742,B.1.570,29802,ID,2020-09-16,2020,9,16,USA
OL966793,B.1.570,29819,ID,2020,2020,1,1,USA
OL966796,B.1.570,29812,ID,2020-10-19,2020,10,19,USA
OL966844,B.1.400,29816,ID,2020-11-03,2020,11,3,USA
OL967060,B.1.595,29818,ID,2020-07-31,2020,7,31,USA
OL967062,B.1.596,29819,ID,2020-11-04,2020,11,4,USA
OL984097,B.1.1.519,29821,ID,2021,2021,1,1,USA
OL984111,B.1.1.519,29814,ID,2021-05-27,2021,5,27,USA
OL984213,B.1.558,29815,ID,2020-12-08,2020,12,8,USA
OL965594,B.1.565,29828,ID,2020-11-30,2020,11,30,USA
OL965656,B.1.1.316,29830,ID,2020,2020,1,1,USA
OL965686,B.1.400,29816,ID,2020-12-07,2020,12,7,USA
OL965709,B.1.396,29822,ID,2020-12-08,2020,12,8,USA
OL965794,B.1.596,29819,ID,2020-12-17,2020,12,17,USA
OL965828,B.1.234,29823,ID,2020,2020,1,1,USA
OL965832,B.1.429,29830,ID,2020-12-29,2020,12,29,USA
OL917496,AY.25,29767,ID,2021-11-29,2021,11,29,USA
OL917500,AY.46.4,29671,ID,2021-11-29,2021,11,29,USA
OL918143,AY.114,29734,ID,2021-11-30,2021,11,30,USA
OL918177,AY.109,29764,ID,2021-11-30,2021,11,30,USA
OL922204,AY.75,29816,ID,2021-11-11,2021,11,11,USA
OL922616,AY.117,29816,ID,2021-11-12,2021,11,12,USA
OL923547,AY.20,29797,ID,2021-11-15,2021,11,15,USA
OL928103,AY.54,29778,ID,2021-11-09,2021,11,9,USA
OL882190,AY.122,29766,ID,2021-11-29,2021,11,29,USA
OL884011,AY.26,29767,ID,2021-12-02,2021,12,2,USA
OL809626,AY.124,29767,ID,2021-11-27,2021,11,27,USA
OL809636,AY.118,29670,ID,2021-11-27,2021,11,27,USA
OL765008,AY.117,29836,ID,2021-10-29,2021,10,29,USA
OL765027,AY.20,29815,ID,2021-10-31,2021,10,31,USA
OL765085,B.1.617.2,29833,ID,2021-11-02,2021,11,2,USA
OL750898,AY.126,29795,ID,2021-11-17,2021,11,17,USA
OL730150,AY.113,29818,ID,2021-11-04,2021,11,4,USA
OL675932,B.1.399,29831,ID,2020-08-03,2020,8,3,USA
OL675935,B.1.243,29831,ID,2020-07-30,2020,7,30,USA
OL676011,B.1.401,29825,ID,2020-08-19,2020,8,19,USA
OL676020,B.1.426,29831,ID,2020,2020,1,1,USA
OL676092,B.1.280,29831,ID,2020-10-05,2020,10,5,USA
OL676128,B.1.400,29831,ID,2020-10-13,2020,10,13,USA
OL676159,B.1.595,29829,ID,2020-10-19,2020,10,19,USA
OL676185,B.1.369,29830,ID,2020,2020,1,1,USA
OL676204,B.1.596,29830,ID,2020-10-22,2020,10,22,USA
OL676216,B.1.243,29831,ID,2020-10-21,2020,10,21,USA
OL676226,B.1.596,29830,ID,2020,2020,1,1,USA
OL676286,B.1.366,29830,ID,2020-10-29,2020,10,29,USA
OL676355,B.1.400,29825,ID,2020,2020,1,1,USA
