Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UQC98468,AY.121,envelope protein,75,France,2021-12-27,2021,12,27
UQC98469,AY.121,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC98470,AY.121,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC98471,AY.121,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC98472,AY.121,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC98473,AY.121,ORF8 protein,119,France,2021-12-27,2021,12,27
UQC98474,AY.121,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQC98475,AY.121,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC98512,AY.121,ORF1ab polyprotein,7096,France,2022-01-03,2022,1,3
UQC98513,AY.121,ORF1a polyprotein,4405,France,2022-01-03,2022,1,3
UQC98514,AY.121,surface glycoprotein,1266,France,2022-01-03,2022,1,3
UQC98515,AY.121,ORF3a protein,275,France,2022-01-03,2022,1,3
UQC98516,AY.121,envelope protein,75,France,2022-01-03,2022,1,3
UQC98517,AY.121,membrane glycoprotein,222,France,2022-01-03,2022,1,3
UQC98518,AY.121,ORF6 protein,61,France,2022-01-03,2022,1,3
UQC98519,AY.121,ORF7a protein,121,France,2022-01-03,2022,1,3
UQC98520,AY.121,ORF7b protein,43,France,2022-01-03,2022,1,3
UQC98521,AY.121,ORF8 protein,119,France,2022-01-03,2022,1,3
UQC98522,AY.121,nucleocapsid phosphoprotein,419,France,2022-01-03,2022,1,3
UQC98523,AY.121,ORF10 protein,38,France,2022-01-03,2022,1,3
UQC98739,AY.125,ORF1ab polyprotein,7096,France,2022-01-03,2022,1,3
UQC98740,AY.125,ORF1a polyprotein,4405,France,2022-01-03,2022,1,3
UQC98741,AY.125,surface glycoprotein,1271,France,2022-01-03,2022,1,3
UQC98742,AY.125,ORF3a protein,275,France,2022-01-03,2022,1,3
UQC98743,AY.125,envelope protein,75,France,2022-01-03,2022,1,3
UQC98744,AY.125,membrane glycoprotein,222,France,2022-01-03,2022,1,3
UQC98745,AY.125,ORF6 protein,61,France,2022-01-03,2022,1,3
UQC98746,AY.125,ORF7a protein,121,France,2022-01-03,2022,1,3
UQC98747,AY.125,ORF7b protein,43,France,2022-01-03,2022,1,3
UQC98748,AY.125,ORF8 protein,119,France,2022-01-03,2022,1,3
UQC98749,AY.125,nucleocapsid phosphoprotein,419,France,2022-01-03,2022,1,3
UQC98750,AY.125,ORF10 protein,38,France,2022-01-03,2022,1,3
UQC98799,AY.33.2,ORF1ab polyprotein,7096,France,2022-01-03,2022,1,3
UQC98800,AY.33.2,ORF1a polyprotein,4405,France,2022-01-03,2022,1,3
UQC98801,AY.33.2,surface glycoprotein,1271,France,2022-01-03,2022,1,3
UQC98802,AY.33.2,ORF3a protein,275,France,2022-01-03,2022,1,3
UQC98803,AY.33.2,envelope protein,75,France,2022-01-03,2022,1,3
UQC98804,AY.33.2,membrane glycoprotein,222,France,2022-01-03,2022,1,3
UQC98805,AY.33.2,ORF6 protein,61,France,2022-01-03,2022,1,3
UQC98806,AY.33.2,ORF7a protein,121,France,2022-01-03,2022,1,3
UQC98807,AY.33.2,ORF7b protein,43,France,2022-01-03,2022,1,3
UQC98808,AY.33.2,ORF8 protein,119,France,2022-01-03,2022,1,3
UQC98809,AY.33.2,nucleocapsid phosphoprotein,419,France,2022-01-03,2022,1,3
UQC98810,AY.33.2,ORF10 protein,38,France,2022-01-03,2022,1,3
UQC98811,AY.34,ORF1ab polyprotein,7096,France,2021-12-20,2021,12,20
UQC98812,AY.34,ORF1a polyprotein,4405,France,2021-12-20,2021,12,20
UQC98813,AY.34,surface glycoprotein,1271,France,2021-12-20,2021,12,20
UQC98814,AY.34,ORF3a protein,276,France,2021-12-20,2021,12,20
UQC98815,AY.34,envelope protein,75,France,2021-12-20,2021,12,20
UQC98816,AY.34,membrane glycoprotein,222,France,2021-12-20,2021,12,20
UQC98817,AY.34,ORF6 protein,61,France,2021-12-20,2021,12,20
UQC98818,AY.34,ORF7a protein,121,France,2021-12-20,2021,12,20
UQC98819,AY.34,ORF7b protein,43,France,2021-12-20,2021,12,20
UQC98820,AY.34,ORF8 protein,119,France,2021-12-20,2021,12,20
UQC98821,AY.34,nucleocapsid phosphoprotein,419,France,2021-12-20,2021,12,20
UQC98822,AY.34,ORF10 protein,38,France,2021-12-20,2021,12,20
UQC98835,AY.34.1,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQC98836,AY.34.1,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQC98837,AY.34.1,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQC98838,AY.34.1,ORF3a protein,276,France,2021-12-27,2021,12,27
UQC98839,AY.34.1,envelope protein,75,France,2021-12-27,2021,12,27
UQC98840,AY.34.1,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC98841,AY.34.1,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC98842,AY.34.1,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC98843,AY.34.1,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC98844,AY.34.1,ORF8 protein,119,France,2021-12-27,2021,12,27
UQC98845,AY.34.1,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQC98846,AY.34.1,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC98990,AY.4.2,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQC98991,AY.4.2,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQC98992,AY.4.2,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQC98993,AY.4.2,ORF3a protein,275,France,2021-12-27,2021,12,27
UQC98994,AY.4.2,envelope protein,75,France,2021-12-27,2021,12,27
UQC98995,AY.4.2,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC98996,AY.4.2,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC98997,AY.4.2,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC98998,AY.4.2,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC98999,AY.4.2,ORF8 protein,119,France,2021-12-27,2021,12,27
UQC99000,AY.4.2,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQC99001,AY.4.2,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC99014,AY.42,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQC99015,AY.42,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQC99016,AY.42,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQC99017,AY.42,ORF3a protein,275,France,2021-12-27,2021,12,27
UQC99018,AY.42,envelope protein,75,France,2021-12-27,2021,12,27
UQC99019,AY.42,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC99020,AY.42,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC99021,AY.42,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC99022,AY.42,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC99023,AY.42,ORF8 protein,119,France,2021-12-27,2021,12,27
UQC99024,AY.42,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQC99025,AY.42,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC99558,AY.46.6,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQC99559,AY.46.6,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQC99560,AY.46.6,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQC99561,AY.46.6,ORF3a protein,275,France,2021-12-27,2021,12,27
UQC99562,AY.46.6,envelope protein,75,France,2021-12-27,2021,12,27
UQC99563,AY.46.6,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC99564,AY.46.6,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC99565,AY.46.6,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC99566,AY.46.6,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC99567,AY.46.6,ORF8 protein,119,France,2021-12-27,2021,12,27
UQC99568,AY.46.6,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQC99569,AY.46.6,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC99570,AY.98,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQC99571,AY.98,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQC99572,AY.98,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQC99573,AY.98,ORF3a protein,275,France,2021-12-27,2021,12,27
UQC99574,AY.98,envelope protein,75,France,2021-12-27,2021,12,27
UQC99575,AY.98,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC99576,AY.98,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC99577,AY.98,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC99578,AY.98,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC99579,AY.98,ORF8 protein,119,France,2021-12-27,2021,12,27
UQC99580,AY.98,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQC99581,AY.98,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC99774,BA.1,ORF1ab polyprotein,7092,France,2021-12-27,2021,12,27
UQC99775,BA.1,ORF1a polyprotein,4401,France,2021-12-27,2021,12,27
UQC99776,BA.1,surface glycoprotein,1267,France,2021-12-27,2021,12,27
UQC99777,BA.1,ORF3a protein,275,France,2021-12-27,2021,12,27
UQC99778,BA.1,envelope protein,75,France,2021-12-27,2021,12,27
UQC99779,BA.1,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC99780,BA.1,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC99781,BA.1,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC99782,BA.1,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC99783,BA.1,ORF8 protein,121,France,2021-12-27,2021,12,27
UQC99784,BA.1,nucleocapsid phosphoprotein,416,France,2021-12-27,2021,12,27
UQC99785,BA.1,ORF10 protein,38,France,2021-12-27,2021,12,27
UQC99882,BA.1.17.2,ORF1ab polyprotein,7092,France,2021-12-27,2021,12,27
UQC99883,BA.1.17.2,ORF1a polyprotein,4401,France,2021-12-27,2021,12,27
UQC99884,BA.1.17.2,surface glycoprotein,1267,France,2021-12-27,2021,12,27
UQC99885,BA.1.17.2,ORF3a protein,275,France,2021-12-27,2021,12,27
UQC99886,BA.1.17.2,envelope protein,75,France,2021-12-27,2021,12,27
UQC99887,BA.1.17.2,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQC99888,BA.1.17.2,ORF6 protein,61,France,2021-12-27,2021,12,27
UQC99889,BA.1.17.2,ORF7a protein,121,France,2021-12-27,2021,12,27
UQC99890,BA.1.17.2,ORF7b protein,43,France,2021-12-27,2021,12,27
UQC99891,BA.1.17.2,ORF8 protein,121,France,2021-12-27,2021,12,27
UQC99892,BA.1.17.2,nucleocapsid phosphoprotein,416,France,2021-12-27,2021,12,27
UQC99893,BA.1.17.2,ORF10 protein,38,France,2021-12-27,2021,12,27
UQD00003,BA.1.13,ORF1ab polyprotein,7092,France,2021-12-27,2021,12,27
UQD00004,BA.1.13,ORF1a polyprotein,4401,France,2021-12-27,2021,12,27
UQD00005,BA.1.13,surface glycoprotein,1268,France,2021-12-27,2021,12,27
UQD00006,BA.1.13,ORF3a protein,275,France,2021-12-27,2021,12,27
UQD00007,BA.1.13,envelope protein,75,France,2021-12-27,2021,12,27
UQD00008,BA.1.13,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQD00009,BA.1.13,ORF6 protein,61,France,2021-12-27,2021,12,27
UQD00010,BA.1.13,ORF7a protein,121,France,2021-12-27,2021,12,27
UQD00011,BA.1.13,ORF7b protein,43,France,2021-12-27,2021,12,27
UQD00012,BA.1.13,ORF8 protein,121,France,2021-12-27,2021,12,27
UQD00013,BA.1.13,nucleocapsid phosphoprotein,416,France,2021-12-27,2021,12,27
UQD00014,BA.1.13,ORF10 protein,38,France,2021-12-27,2021,12,27
UQD00314,BA.1.16,ORF1ab polyprotein,7092,France,2021-12-27,2021,12,27
UQD00315,BA.1.16,ORF1a polyprotein,4401,France,2021-12-27,2021,12,27
UQD00316,BA.1.16,surface glycoprotein,1267,France,2021-12-27,2021,12,27
UQD00317,BA.1.16,ORF3a protein,275,France,2021-12-27,2021,12,27
UQD00318,BA.1.16,envelope protein,75,France,2021-12-27,2021,12,27
UQD00319,BA.1.16,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQD00320,BA.1.16,ORF6 protein,61,France,2021-12-27,2021,12,27
UQD00321,BA.1.16,ORF7a protein,121,France,2021-12-27,2021,12,27
UQD00322,BA.1.16,ORF7b protein,43,France,2021-12-27,2021,12,27
UQD00323,BA.1.16,ORF8 protein,121,France,2021-12-27,2021,12,27
UQD00324,BA.1.16,nucleocapsid phosphoprotein,416,France,2021-12-27,2021,12,27
UQD00325,BA.1.16,ORF10 protein,38,France,2021-12-27,2021,12,27
UQD02772,BA.1,ORF1ab polyprotein,7092,France,2022-02-14,2022,2,14
UQD02773,BA.1,ORF1a polyprotein,4401,France,2022-02-14,2022,2,14
UQD02774,BA.1,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UQD02775,BA.1,ORF3a protein,275,France,2022-02-14,2022,2,14
UQD02776,BA.1,envelope protein,75,France,2022-02-14,2022,2,14
UQD02777,BA.1,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UQD02778,BA.1,ORF6 protein,61,France,2022-02-14,2022,2,14
UQD02779,BA.1,ORF7a protein,121,France,2022-02-14,2022,2,14
UQD02780,BA.1,ORF7b protein,43,France,2022-02-14,2022,2,14
UQD02781,BA.1,ORF8 protein,121,France,2022-02-14,2022,2,14
UQD02782,BA.1,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UQD02783,BA.1,ORF10 protein,38,France,2022-02-14,2022,2,14
UQD05781,BA.1.1,ORF1ab polyprotein,7092,France,2022-02-14,2022,2,14
UQD05782,BA.1.1,ORF1a polyprotein,4401,France,2022-02-14,2022,2,14
UQD05783,BA.1.1,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UQD05784,BA.1.1,ORF3a protein,275,France,2022-02-14,2022,2,14
UQD05785,BA.1.1,envelope protein,75,France,2022-02-14,2022,2,14
UQD05786,BA.1.1,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UQD05787,BA.1.1,ORF6 protein,61,France,2022-02-14,2022,2,14
UQD05788,BA.1.1,ORF7a protein,121,France,2022-02-14,2022,2,14
UQD05789,BA.1.1,ORF7b protein,43,France,2022-02-14,2022,2,14
UQD05790,BA.1.1,ORF8 protein,121,France,2022-02-14,2022,2,14
UQD05791,BA.1.1,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UQD05792,BA.1.1,ORF10 protein,38,France,2022-02-14,2022,2,14
UQD05805,BA.1.1.14,ORF1ab polyprotein,7092,France,2022-02-07,2022,2,7
UQD05806,BA.1.1.14,ORF1a polyprotein,4401,France,2022-02-07,2022,2,7
UQD05807,BA.1.1.14,surface glycoprotein,1270,France,2022-02-07,2022,2,7
UQD05808,BA.1.1.14,ORF3a protein,275,France,2022-02-07,2022,2,7
UQD05809,BA.1.1.14,envelope protein,75,France,2022-02-07,2022,2,7
UQD05810,BA.1.1.14,membrane glycoprotein,222,France,2022-02-07,2022,2,7
UQD05811,BA.1.1.14,ORF6 protein,61,France,2022-02-07,2022,2,7
UQD05812,BA.1.1.14,ORF7a protein,121,France,2022-02-07,2022,2,7
UQD05813,BA.1.1.14,ORF7b protein,43,France,2022-02-07,2022,2,7
UQD05814,BA.1.1.14,ORF8 protein,121,France,2022-02-07,2022,2,7
UQD05815,BA.1.1.14,nucleocapsid phosphoprotein,416,France,2022-02-07,2022,2,7
UQD05816,BA.1.1.14,ORF10 protein,38,France,2022-02-07,2022,2,7
UQD05817,BA.1.17,ORF1ab polyprotein,7092,France,2022-02-14,2022,2,14
UQD05818,BA.1.17,ORF1a polyprotein,4401,France,2022-02-14,2022,2,14
UQD05819,BA.1.17,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UQD05820,BA.1.17,ORF3a protein,275,France,2022-02-14,2022,2,14
UQD05821,BA.1.17,envelope protein,75,France,2022-02-14,2022,2,14
UQD05822,BA.1.17,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UQD05823,BA.1.17,ORF6 protein,61,France,2022-02-14,2022,2,14
UQD05824,BA.1.17,ORF7a protein,121,France,2022-02-14,2022,2,14
UQD05825,BA.1.17,ORF7b protein,43,France,2022-02-14,2022,2,14
UQD05826,BA.1.17,ORF8 protein,121,France,2022-02-14,2022,2,14
UQD05827,BA.1.17,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UQD05828,BA.1.17,ORF10 protein,38,France,2022-02-14,2022,2,14
UQD05853,BA.2,ORF1ab polyprotein,7093,France,2022-01-24,2022,1,24
UQD05854,BA.2,ORF1a polyprotein,4402,France,2022-01-24,2022,1,24
UQD05855,BA.2,surface glycoprotein,1270,France,2022-01-24,2022,1,24
UQD05856,BA.2,ORF3a protein,275,France,2022-01-24,2022,1,24
UQD05857,BA.2,envelope protein,75,France,2022-01-24,2022,1,24
UQD05858,BA.2,membrane glycoprotein,222,France,2022-01-24,2022,1,24
UQD05859,BA.2,ORF6 protein,61,France,2022-01-24,2022,1,24
UQD05860,BA.2,ORF7a protein,121,France,2022-01-24,2022,1,24
UQD05861,BA.2,ORF7b protein,43,France,2022-01-24,2022,1,24
UQD05862,BA.2,ORF8 protein,121,France,2022-01-24,2022,1,24
UQD05863,BA.2,nucleocapsid phosphoprotein,416,France,2022-01-24,2022,1,24
UQD05864,BA.2,ORF10 protein,38,France,2022-01-24,2022,1,24
UQD05937,BA.2,ORF1ab polyprotein,7093,France,2022-02-11,2022,2,11
UQD05938,BA.2,ORF1a polyprotein,4402,France,2022-02-11,2022,2,11
UQD05939,BA.2,surface glycoprotein,1270,France,2022-02-11,2022,2,11
UQD05940,BA.2,ORF3a protein,275,France,2022-02-11,2022,2,11
UQD05941,BA.2,envelope protein,75,France,2022-02-11,2022,2,11
UQD05942,BA.2,membrane glycoprotein,222,France,2022-02-11,2022,2,11
UQD05943,BA.2,ORF6 protein,61,France,2022-02-11,2022,2,11
UQD05944,BA.2,ORF7a protein,121,France,2022-02-11,2022,2,11
UQD05945,BA.2,ORF7b protein,43,France,2022-02-11,2022,2,11
UQD05946,BA.2,ORF8 protein,121,France,2022-02-11,2022,2,11
UQD05947,BA.2,nucleocapsid phosphoprotein,416,France,2022-02-11,2022,2,11
UQD05948,BA.2,ORF10 protein,38,France,2022-02-11,2022,2,11
UQD05973,BA.2.9,ORF1ab polyprotein,7093,France,2022-02-11,2022,2,11
UQD05974,BA.2.9,ORF1a polyprotein,4402,France,2022-02-11,2022,2,11
UQD05975,BA.2.9,surface glycoprotein,1270,France,2022-02-11,2022,2,11
UQD05976,BA.2.9,ORF3a protein,275,France,2022-02-11,2022,2,11
UQD05977,BA.2.9,envelope protein,75,France,2022-02-11,2022,2,11
UQD05978,BA.2.9,membrane glycoprotein,222,France,2022-02-11,2022,2,11
UQD05979,BA.2.9,ORF6 protein,61,France,2022-02-11,2022,2,11
UQD05980,BA.2.9,ORF7a protein,121,France,2022-02-11,2022,2,11
UQD05981,BA.2.9,ORF7b protein,43,France,2022-02-11,2022,2,11
UQD05982,BA.2.9,ORF8 protein,121,France,2022-02-11,2022,2,11
UQD05983,BA.2.9,nucleocapsid phosphoprotein,416,France,2022-02-11,2022,2,11
UQD05984,BA.2.9,ORF10 protein,38,France,2022-02-11,2022,2,11
UQD06021,BA.2.5,ORF1ab polyprotein,7093,France,2022-02-11,2022,2,11
UQD06022,BA.2.5,ORF1a polyprotein,4402,France,2022-02-11,2022,2,11
UQD06023,BA.2.5,surface glycoprotein,1270,France,2022-02-11,2022,2,11
UQD06024,BA.2.5,ORF3a protein,275,France,2022-02-11,2022,2,11
UQD06025,BA.2.5,envelope protein,75,France,2022-02-11,2022,2,11
UQD06026,BA.2.5,membrane glycoprotein,222,France,2022-02-11,2022,2,11
UQD06027,BA.2.5,ORF6 protein,61,France,2022-02-11,2022,2,11
UQD06028,BA.2.5,ORF7a protein,121,France,2022-02-11,2022,2,11
UQD06029,BA.2.5,ORF7b protein,43,France,2022-02-11,2022,2,11
UQD06030,BA.2.5,ORF8 protein,121,France,2022-02-11,2022,2,11
UQD06031,BA.2.5,nucleocapsid phosphoprotein,416,France,2022-02-11,2022,2,11
UQD06032,BA.2.5,ORF10 protein,38,France,2022-02-11,2022,2,11
UQD10262,BA.1.17.2,ORF1ab polyprotein,7089,France,2022-02-14,2022,2,14
UQD10263,BA.1.17.2,ORF1a polyprotein,4398,France,2022-02-14,2022,2,14
UQD10264,BA.1.17.2,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UQD10265,BA.1.17.2,ORF3a protein,275,France,2022-02-14,2022,2,14
UQD10266,BA.1.17.2,envelope protein,75,France,2022-02-14,2022,2,14
UQD10267,BA.1.17.2,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UQD10268,BA.1.17.2,ORF6 protein,61,France,2022-02-14,2022,2,14
UQD10269,BA.1.17.2,ORF7a protein,121,France,2022-02-14,2022,2,14
UQD10270,BA.1.17.2,ORF7b protein,43,France,2022-02-14,2022,2,14
UQD10271,BA.1.17.2,ORF8 protein,121,France,2022-02-14,2022,2,14
UQD10272,BA.1.17.2,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UQD10273,BA.1.17.2,ORF10 protein,38,France,2022-02-14,2022,2,14
UQD14594,BA.1.18,ORF1ab polyprotein,7092,France,2022-02-07,2022,2,7
UQD14595,BA.1.18,ORF1a polyprotein,4401,France,2022-02-07,2022,2,7
UQD14596,BA.1.18,surface glycoprotein,1270,France,2022-02-07,2022,2,7
UQD14597,BA.1.18,ORF3a protein,275,France,2022-02-07,2022,2,7
UQD14598,BA.1.18,envelope protein,75,France,2022-02-07,2022,2,7
UQD14599,BA.1.18,membrane glycoprotein,222,France,2022-02-07,2022,2,7
UQD14600,BA.1.18,ORF6 protein,61,France,2022-02-07,2022,2,7
UQD14601,BA.1.18,ORF7a protein,121,France,2022-02-07,2022,2,7
UQD14602,BA.1.18,ORF7b protein,43,France,2022-02-07,2022,2,7
UQD14603,BA.1.18,ORF8 protein,121,France,2022-02-07,2022,2,7
UQD14604,BA.1.18,nucleocapsid phosphoprotein,416,France,2022-02-07,2022,2,7
UQD14605,BA.1.18,ORF10 protein,38,France,2022-02-07,2022,2,7
UQD15275,BA.1.1.1,ORF1ab polyprotein,7091,France,2022-02-14,2022,2,14
UQD15276,BA.1.1.1,ORF1a polyprotein,4400,France,2022-02-14,2022,2,14
UQD15277,BA.1.1.1,surface glycoprotein,1270,France,2022-02-14,2022,2,14
UQD15278,BA.1.1.1,ORF3a protein,275,France,2022-02-14,2022,2,14
UQD15279,BA.1.1.1,envelope protein,75,France,2022-02-14,2022,2,14
UQD15280,BA.1.1.1,membrane glycoprotein,222,France,2022-02-14,2022,2,14
UQD15281,BA.1.1.1,ORF6 protein,61,France,2022-02-14,2022,2,14
UQD15282,BA.1.1.1,ORF7a protein,121,France,2022-02-14,2022,2,14
UQD15283,BA.1.1.1,ORF7b protein,43,France,2022-02-14,2022,2,14
UQD15284,BA.1.1.1,ORF8 protein,121,France,2022-02-14,2022,2,14
UQD15285,BA.1.1.1,nucleocapsid phosphoprotein,416,France,2022-02-14,2022,2,14
UQD15286,BA.1.1.1,ORF10 protein,38,France,2022-02-14,2022,2,14
UQD18313,AY.126,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQD18314,AY.126,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQD18315,AY.126,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQD18316,AY.126,ORF3a protein,275,France,2021-12-27,2021,12,27
UQD18317,AY.126,envelope protein,75,France,2021-12-27,2021,12,27
UQD18318,AY.126,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQD18319,AY.126,ORF6 protein,61,France,2021-12-27,2021,12,27
UQD18320,AY.126,ORF7a protein,121,France,2021-12-27,2021,12,27
UQD18321,AY.126,ORF7b protein,43,France,2021-12-27,2021,12,27
UQD18322,AY.126,ORF8 protein,119,France,2021-12-27,2021,12,27
UQD18323,AY.126,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQD18324,AY.126,ORF10 protein,38,France,2021-12-27,2021,12,27
UQD18349,AY.36,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQD18350,AY.36,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQD18351,AY.36,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQD18352,AY.36,ORF3a protein,275,France,2021-12-27,2021,12,27
UQD18353,AY.36,envelope protein,75,France,2021-12-27,2021,12,27
UQD18354,AY.36,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQD18355,AY.36,ORF6 protein,61,France,2021-12-27,2021,12,27
UQD18356,AY.36,ORF7a protein,121,France,2021-12-27,2021,12,27
UQD18357,AY.36,ORF7b protein,43,France,2021-12-27,2021,12,27
UQD18358,AY.36,ORF8 protein,119,France,2021-12-27,2021,12,27
UQD18359,AY.36,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQD18360,AY.36,ORF10 protein,38,France,2021-12-27,2021,12,27
UQD18648,AY.46,ORF1ab polyprotein,7096,France,2021-12-27,2021,12,27
UQD18649,AY.46,ORF1a polyprotein,4405,France,2021-12-27,2021,12,27
UQD18650,AY.46,surface glycoprotein,1271,France,2021-12-27,2021,12,27
UQD18651,AY.46,ORF3a protein,275,France,2021-12-27,2021,12,27
UQD18652,AY.46,envelope protein,75,France,2021-12-27,2021,12,27
UQD18653,AY.46,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UQD18654,AY.46,ORF6 protein,61,France,2021-12-27,2021,12,27
UQD18655,AY.46,ORF7a protein,121,France,2021-12-27,2021,12,27
UQD18656,AY.46,ORF7b protein,43,France,2021-12-27,2021,12,27
UQD18657,AY.46,ORF8 protein,119,France,2021-12-27,2021,12,27
UQD18658,AY.46,nucleocapsid phosphoprotein,419,France,2021-12-27,2021,12,27
UQD18659,AY.46,ORF10 protein,38,France,2021-12-27,2021,12,27
UQD18828,BA.1.19,ORF1ab polyprotein,7092,France,2021-12-14,2021,12,14
UQD18829,BA.1.19,ORF1a polyprotein,4401,France,2021-12-14,2021,12,14
UQD18830,BA.1.19,surface glycoprotein,1267,France,2021-12-14,2021,12,14
