Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UYW65235,BN.1.3.5,envelope protein,75,Viet Nam,2022-10-02,2022,10,2
UYW65236,BN.1.3.5,membrane glycoprotein,222,Viet Nam,2022-10-02,2022,10,2
UYW65237,BN.1.3.5,ORF6 protein,61,Viet Nam,2022-10-02,2022,10,2
UYW65238,BN.1.3.5,ORF7a protein,121,Viet Nam,2022-10-02,2022,10,2
UYW65239,BN.1.3.5,ORF7b protein,43,Viet Nam,2022-10-02,2022,10,2
UYW65240,BN.1.3.5,ORF8 protein,121,Viet Nam,2022-10-02,2022,10,2
UYW65241,BN.1.3.5,nucleocapsid phosphoprotein,416,Viet Nam,2022-10-02,2022,10,2
UYW65242,BN.1.3.5,ORF10 protein,38,Viet Nam,2022-10-02,2022,10,2
UYW65455,BF.5,ORF1ab polyprotein,7093,Viet Nam,2022-10-06,2022,10,6
UYW65456,BF.5,ORF1a polyprotein,4402,Viet Nam,2022-10-06,2022,10,6
UYW65457,BF.5,surface glycoprotein,1268,Viet Nam,2022-10-06,2022,10,6
UYW65458,BF.5,ORF3a protein,275,Viet Nam,2022-10-06,2022,10,6
UYW65459,BF.5,envelope protein,75,Viet Nam,2022-10-06,2022,10,6
UYW65460,BF.5,membrane glycoprotein,222,Viet Nam,2022-10-06,2022,10,6
UYW65461,BF.5,ORF6 protein,61,Viet Nam,2022-10-06,2022,10,6
UYW65462,BF.5,ORF7a protein,121,Viet Nam,2022-10-06,2022,10,6
UYW65463,BF.5,ORF7b protein,43,Viet Nam,2022-10-06,2022,10,6
UYW65464,BF.5,ORF8 protein,121,Viet Nam,2022-10-06,2022,10,6
UYW65465,BF.5,nucleocapsid phosphoprotein,416,Viet Nam,2022-10-06,2022,10,6
UYW65466,BF.5,ORF10 protein,38,Viet Nam,2022-10-06,2022,10,6
UYW65479,BL.1,ORF1ab polyprotein,7093,Viet Nam,2022-10-06,2022,10,6
UYW65480,BL.1,ORF1a polyprotein,4402,Viet Nam,2022-10-06,2022,10,6
UYW65481,BL.1,surface glycoprotein,1270,Viet Nam,2022-10-06,2022,10,6
UYW65482,BL.1,ORF3a protein,275,Viet Nam,2022-10-06,2022,10,6
UYW65483,BL.1,envelope protein,75,Viet Nam,2022-10-06,2022,10,6
UYW65484,BL.1,membrane glycoprotein,222,Viet Nam,2022-10-06,2022,10,6
UYW65485,BL.1,ORF6 protein,61,Viet Nam,2022-10-06,2022,10,6
UYW65486,BL.1,ORF7a protein,121,Viet Nam,2022-10-06,2022,10,6
UYW65487,BL.1,ORF7b protein,43,Viet Nam,2022-10-06,2022,10,6
UYW65488,BL.1,ORF8 protein,121,Viet Nam,2022-10-06,2022,10,6
UYW65489,BL.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-10-06,2022,10,6
UYW65490,BL.1,ORF10 protein,38,Viet Nam,2022-10-06,2022,10,6
UYW65759,BA.2.75.1,ORF1ab polyprotein,7093,Viet Nam,2022-10-12,2022,10,12
UYW65760,BA.2.75.1,ORF1a polyprotein,4402,Viet Nam,2022-10-12,2022,10,12
UYW65761,BA.2.75.1,surface glycoprotein,1270,Viet Nam,2022-10-12,2022,10,12
UYW65762,BA.2.75.1,ORF3a protein,275,Viet Nam,2022-10-12,2022,10,12
UYW65763,BA.2.75.1,envelope protein,75,Viet Nam,2022-10-12,2022,10,12
UYW65764,BA.2.75.1,membrane glycoprotein,222,Viet Nam,2022-10-12,2022,10,12
UYW65765,BA.2.75.1,ORF6 protein,61,Viet Nam,2022-10-12,2022,10,12
UYW65766,BA.2.75.1,ORF7a protein,121,Viet Nam,2022-10-12,2022,10,12
UYW65767,BA.2.75.1,ORF7b protein,43,Viet Nam,2022-10-12,2022,10,12
UYW65768,BA.2.75.1,ORF8 protein,121,Viet Nam,2022-10-12,2022,10,12
UYW65769,BA.2.75.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-10-12,2022,10,12
UYW65770,BA.2.75.1,ORF10 protein,38,Viet Nam,2022-10-12,2022,10,12
UYW65889,BA.5.3,ORF1ab polyprotein,7093,Viet Nam,2022-09-15,2022,9,15
UYW65890,BA.5.3,ORF1a polyprotein,4402,Viet Nam,2022-09-15,2022,9,15
UYW65891,BA.5.3,surface glycoprotein,1268,Viet Nam,2022-09-15,2022,9,15
UYW65892,BA.5.3,ORF3a protein,275,Viet Nam,2022-09-15,2022,9,15
UYW65893,BA.5.3,envelope protein,75,Viet Nam,2022-09-15,2022,9,15
UYW65894,BA.5.3,membrane glycoprotein,222,Viet Nam,2022-09-15,2022,9,15
UYW65895,BA.5.3,ORF6 protein,61,Viet Nam,2022-09-15,2022,9,15
UYW65896,BA.5.3,ORF7a protein,121,Viet Nam,2022-09-15,2022,9,15
UYW65897,BA.5.3,ORF7b protein,43,Viet Nam,2022-09-15,2022,9,15
UYW65898,BA.5.3,ORF8 protein,121,Viet Nam,2022-09-15,2022,9,15
UYW65899,BA.5.3,nucleocapsid phosphoprotein,416,Viet Nam,2022-09-15,2022,9,15
UYW65900,BA.5.3,ORF10 protein,38,Viet Nam,2022-09-15,2022,9,15
UYF30947,B.1.637,ORF1ab polyprotein,7093,Viet Nam,2021-02-15,2021,2,15
UYF30948,B.1.637,ORF1a polyprotein,4402,Viet Nam,2021-02-15,2021,2,15
UYF30949,B.1.637,surface glycoprotein,1272,Viet Nam,2021-02-15,2021,2,15
UYF30950,B.1.637,ORF3a protein,275,Viet Nam,2021-02-15,2021,2,15
UYF30951,B.1.637,envelope protein,75,Viet Nam,2021-02-15,2021,2,15
UYF30952,B.1.637,membrane glycoprotein,222,Viet Nam,2021-02-15,2021,2,15
UYF30953,B.1.637,ORF6 protein,61,Viet Nam,2021-02-15,2021,2,15
UYF30954,B.1.637,ORF7a protein,121,Viet Nam,2021-02-15,2021,2,15
UYF30955,B.1.637,ORF7b protein,43,Viet Nam,2021-02-15,2021,2,15
UYF30956,B.1.637,ORF8 protein,121,Viet Nam,2021-02-15,2021,2,15
UYF30957,B.1.637,nucleocapsid phosphoprotein,419,Viet Nam,2021-02-15,2021,2,15
UYF30958,B.1.637,ORF10 protein,38,Viet Nam,2021-02-15,2021,2,15
UYF31149,AY.57,ORF1ab polyprotein,7096,Viet Nam,2021-09-02,2021,9,2
UYF31150,AY.57,ORF1a polyprotein,4405,Viet Nam,2021-09-02,2021,9,2
UYF31151,AY.57,surface glycoprotein,1271,Viet Nam,2021-09-02,2021,9,2
UYF31152,AY.57,ORF3a protein,275,Viet Nam,2021-09-02,2021,9,2
UYF31153,AY.57,envelope protein,75,Viet Nam,2021-09-02,2021,9,2
UYF31154,AY.57,membrane glycoprotein,222,Viet Nam,2021-09-02,2021,9,2
UYF31155,AY.57,ORF6 protein,61,Viet Nam,2021-09-02,2021,9,2
UYF31156,AY.57,ORF7a protein,121,Viet Nam,2021-09-02,2021,9,2
UYF31157,AY.57,ORF7b protein,43,Viet Nam,2021-09-02,2021,9,2
UYF31158,AY.57,ORF8 protein,119,Viet Nam,2021-09-02,2021,9,2
UYF31159,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-09-02,2021,9,2
UYF31160,AY.57,ORF10 protein,38,Viet Nam,2021-09-02,2021,9,2
UYF31221,AY.57,ORF1ab polyprotein,7096,Viet Nam,2021-12-30,2021,12,30
UYF31222,AY.57,ORF1a polyprotein,4405,Viet Nam,2021-12-30,2021,12,30
UYF31223,AY.57,surface glycoprotein,1271,Viet Nam,2021-12-30,2021,12,30
UYF31224,AY.57,ORF3a protein,275,Viet Nam,2021-12-30,2021,12,30
UYF31225,AY.57,envelope protein,75,Viet Nam,2021-12-30,2021,12,30
UYF31226,AY.57,membrane glycoprotein,222,Viet Nam,2021-12-30,2021,12,30
UYF31227,AY.57,ORF6 protein,61,Viet Nam,2021-12-30,2021,12,30
UYF31228,AY.57,ORF7a protein,121,Viet Nam,2021-12-30,2021,12,30
UYF31229,AY.57,ORF7b protein,43,Viet Nam,2021-12-30,2021,12,30
UYF31230,AY.57,ORF8 protein,119,Viet Nam,2021-12-30,2021,12,30
UYF31231,AY.57,nucleocapsid phosphoprotein,419,Viet Nam,2021-12-30,2021,12,30
UYF31232,AY.57,ORF10 protein,38,Viet Nam,2021-12-30,2021,12,30
UVT83775,BA.2,ORF1ab polyprotein,7093,Viet Nam,2022-05-21,2022,5,21
UVT83776,BA.2,ORF1a polyprotein,4402,Viet Nam,2022-05-21,2022,5,21
UVT83777,BA.2,surface glycoprotein,1270,Viet Nam,2022-05-21,2022,5,21
UVT83778,BA.2,ORF3a protein,275,Viet Nam,2022-05-21,2022,5,21
UVT83779,BA.2,envelope protein,75,Viet Nam,2022-05-21,2022,5,21
UVT83780,BA.2,membrane glycoprotein,222,Viet Nam,2022-05-21,2022,5,21
UVT83781,BA.2,ORF6 protein,61,Viet Nam,2022-05-21,2022,5,21
UVT83782,BA.2,ORF7a protein,121,Viet Nam,2022-05-21,2022,5,21
UVT83783,BA.2,ORF7b protein,43,Viet Nam,2022-05-21,2022,5,21
UVT83784,BA.2,ORF8 protein,121,Viet Nam,2022-05-21,2022,5,21
UVT83785,BA.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-05-21,2022,5,21
UVT83786,BA.2,ORF10 protein,38,Viet Nam,2022-05-21,2022,5,21
UVT83787,BA.2.3.2,ORF1ab polyprotein,7093,Viet Nam,2022-05-29,2022,5,29
UVT83788,BA.2.3.2,ORF1a polyprotein,4402,Viet Nam,2022-05-29,2022,5,29
UVT83789,BA.2.3.2,surface glycoprotein,1270,Viet Nam,2022-05-29,2022,5,29
UVT83790,BA.2.3.2,ORF3a protein,275,Viet Nam,2022-05-29,2022,5,29
UVT83791,BA.2.3.2,envelope protein,75,Viet Nam,2022-05-29,2022,5,29
UVT83792,BA.2.3.2,membrane glycoprotein,222,Viet Nam,2022-05-29,2022,5,29
UVT83793,BA.2.3.2,ORF6 protein,61,Viet Nam,2022-05-29,2022,5,29
UVT83794,BA.2.3.2,ORF7a protein,121,Viet Nam,2022-05-29,2022,5,29
UVT83795,BA.2.3.2,ORF7b protein,43,Viet Nam,2022-05-29,2022,5,29
UVT83796,BA.2.3.2,ORF8 protein,121,Viet Nam,2022-05-29,2022,5,29
UVT83797,BA.2.3.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-05-29,2022,5,29
UVT83798,BA.2.3.2,ORF10 protein,38,Viet Nam,2022-05-29,2022,5,29
UVT83811,BA.2.1,ORF1ab polyprotein,7093,Viet Nam,2022-06-15,2022,6,15
UVT83812,BA.2.1,ORF1a polyprotein,4402,Viet Nam,2022-06-15,2022,6,15
UVT83813,BA.2.1,surface glycoprotein,1269,Viet Nam,2022-06-15,2022,6,15
UVT83814,BA.2.1,ORF3a protein,275,Viet Nam,2022-06-15,2022,6,15
UVT83815,BA.2.1,envelope protein,75,Viet Nam,2022-06-15,2022,6,15
UVT83816,BA.2.1,membrane glycoprotein,222,Viet Nam,2022-06-15,2022,6,15
UVT83817,BA.2.1,ORF6 protein,61,Viet Nam,2022-06-15,2022,6,15
UVT83818,BA.2.1,ORF7a protein,121,Viet Nam,2022-06-15,2022,6,15
UVT83819,BA.2.1,ORF7b protein,43,Viet Nam,2022-06-15,2022,6,15
UVT83820,BA.2.1,ORF8 protein,121,Viet Nam,2022-06-15,2022,6,15
UVT83821,BA.2.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-06-15,2022,6,15
UVT83822,BA.2.1,ORF10 protein,38,Viet Nam,2022-06-15,2022,6,15
UVT83823,BA.2.3,ORF1ab polyprotein,7093,Viet Nam,2022-06-15,2022,6,15
UVT83824,BA.2.3,ORF1a polyprotein,4402,Viet Nam,2022-06-15,2022,6,15
UVT83825,BA.2.3,surface glycoprotein,1270,Viet Nam,2022-06-15,2022,6,15
UVT83826,BA.2.3,ORF3a protein,275,Viet Nam,2022-06-15,2022,6,15
UVT83827,BA.2.3,envelope protein,75,Viet Nam,2022-06-15,2022,6,15
UVT83828,BA.2.3,membrane glycoprotein,222,Viet Nam,2022-06-15,2022,6,15
UVT83829,BA.2.3,ORF6 protein,61,Viet Nam,2022-06-15,2022,6,15
UVT83830,BA.2.3,ORF7a protein,121,Viet Nam,2022-06-15,2022,6,15
UVT83831,BA.2.3,ORF7b protein,43,Viet Nam,2022-06-15,2022,6,15
UVT83832,BA.2.3,ORF8 protein,121,Viet Nam,2022-06-15,2022,6,15
UVT83833,BA.2.3,nucleocapsid phosphoprotein,416,Viet Nam,2022-06-15,2022,6,15
UVT83834,BA.2.3,ORF10 protein,38,Viet Nam,2022-06-15,2022,6,15
UVT83835,BA.2.3.2,ORF1ab polyprotein,7093,Viet Nam,2022-06-15,2022,6,15
UVT83836,BA.2.3.2,ORF1a polyprotein,4402,Viet Nam,2022-06-15,2022,6,15
UVT83837,BA.2.3.2,surface glycoprotein,1270,Viet Nam,2022-06-15,2022,6,15
UVT83838,BA.2.3.2,ORF3a protein,275,Viet Nam,2022-06-15,2022,6,15
UVT83839,BA.2.3.2,envelope protein,75,Viet Nam,2022-06-15,2022,6,15
UVT83840,BA.2.3.2,membrane glycoprotein,222,Viet Nam,2022-06-15,2022,6,15
UVT83841,BA.2.3.2,ORF6 protein,61,Viet Nam,2022-06-15,2022,6,15
UVT83842,BA.2.3.2,ORF7a protein,121,Viet Nam,2022-06-15,2022,6,15
UVT83843,BA.2.3.2,ORF7b protein,43,Viet Nam,2022-06-15,2022,6,15
UVT83844,BA.2.3.2,ORF8 protein,121,Viet Nam,2022-06-15,2022,6,15
UVT83845,BA.2.3.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-06-15,2022,6,15
UVT83846,BA.2.3.2,ORF10 protein,38,Viet Nam,2022-06-15,2022,6,15
UVT83859,BA.5.2.1,ORF1ab polyprotein,7093,Viet Nam,2022-06-18,2022,6,18
UVT83860,BA.5.2.1,ORF1a polyprotein,4402,Viet Nam,2022-06-18,2022,6,18
UVT83861,BA.5.2.1,surface glycoprotein,1268,Viet Nam,2022-06-18,2022,6,18
UVT83862,BA.5.2.1,ORF3a protein,275,Viet Nam,2022-06-18,2022,6,18
UVT83863,BA.5.2.1,envelope protein,75,Viet Nam,2022-06-18,2022,6,18
UVT83864,BA.5.2.1,membrane glycoprotein,222,Viet Nam,2022-06-18,2022,6,18
UVT83865,BA.5.2.1,ORF6 protein,61,Viet Nam,2022-06-18,2022,6,18
UVT83866,BA.5.2.1,ORF7a protein,121,Viet Nam,2022-06-18,2022,6,18
UVT83867,BA.5.2.1,ORF7b protein,43,Viet Nam,2022-06-18,2022,6,18
UVT83868,BA.5.2.1,ORF8 protein,121,Viet Nam,2022-06-18,2022,6,18
UVT83869,BA.5.2.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-06-18,2022,6,18
UVT83870,BA.5.2.1,ORF10 protein,38,Viet Nam,2022-06-18,2022,6,18
UVT83871,BA.2,ORF1ab polyprotein,7093,Viet Nam,2022-06-18,2022,6,18
UVT83872,BA.2,ORF1a polyprotein,4402,Viet Nam,2022-06-18,2022,6,18
UVT83873,BA.2,surface glycoprotein,1270,Viet Nam,2022-06-18,2022,6,18
UVT83874,BA.2,ORF3a protein,275,Viet Nam,2022-06-18,2022,6,18
UVT83875,BA.2,envelope protein,75,Viet Nam,2022-06-18,2022,6,18
UVT83876,BA.2,membrane glycoprotein,222,Viet Nam,2022-06-18,2022,6,18
UVT83877,BA.2,ORF6 protein,61,Viet Nam,2022-06-18,2022,6,18
UVT83878,BA.2,ORF7a protein,121,Viet Nam,2022-06-18,2022,6,18
UVT83879,BA.2,ORF7b protein,43,Viet Nam,2022-06-18,2022,6,18
UVT83880,BA.2,ORF8 protein,121,Viet Nam,2022-06-18,2022,6,18
UVT83881,BA.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-06-18,2022,6,18
UVT83882,BA.2,ORF10 protein,38,Viet Nam,2022-06-18,2022,6,18
UVT84027,BA.2,ORF1ab polyprotein,7093,Viet Nam,2022-07-01,2022,7,1
UVT84028,BA.2,ORF1a polyprotein,4402,Viet Nam,2022-07-01,2022,7,1
UVT84029,BA.2,surface glycoprotein,1270,Viet Nam,2022-07-01,2022,7,1
UVT84030,BA.2,ORF3a protein,275,Viet Nam,2022-07-01,2022,7,1
UVT84031,BA.2,envelope protein,75,Viet Nam,2022-07-01,2022,7,1
UVT84032,BA.2,membrane glycoprotein,222,Viet Nam,2022-07-01,2022,7,1
UVT84033,BA.2,ORF6 protein,61,Viet Nam,2022-07-01,2022,7,1
UVT84034,BA.2,ORF7a protein,121,Viet Nam,2022-07-01,2022,7,1
UVT84035,BA.2,ORF7b protein,43,Viet Nam,2022-07-01,2022,7,1
UVT84036,BA.2,ORF8 protein,121,Viet Nam,2022-07-01,2022,7,1
UVT84037,BA.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-07-01,2022,7,1
UVT84038,BA.2,ORF10 protein,38,Viet Nam,2022-07-01,2022,7,1
UVT84039,BA.2.3.2,ORF1ab polyprotein,7093,Viet Nam,2022-07-01,2022,7,1
UVT84040,BA.2.3.2,ORF1a polyprotein,4402,Viet Nam,2022-07-01,2022,7,1
UVT84041,BA.2.3.2,surface glycoprotein,1270,Viet Nam,2022-07-01,2022,7,1
UVT84042,BA.2.3.2,ORF3a protein,275,Viet Nam,2022-07-01,2022,7,1
UVT84043,BA.2.3.2,envelope protein,75,Viet Nam,2022-07-01,2022,7,1
UVT84044,BA.2.3.2,membrane glycoprotein,222,Viet Nam,2022-07-01,2022,7,1
UVT84045,BA.2.3.2,ORF6 protein,61,Viet Nam,2022-07-01,2022,7,1
UVT84046,BA.2.3.2,ORF7a protein,121,Viet Nam,2022-07-01,2022,7,1
UVT84047,BA.2.3.2,ORF7b protein,43,Viet Nam,2022-07-01,2022,7,1
UVT84048,BA.2.3.2,ORF8 protein,121,Viet Nam,2022-07-01,2022,7,1
UVT84049,BA.2.3.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-07-01,2022,7,1
UVT84050,BA.2.3.2,ORF10 protein,38,Viet Nam,2022-07-01,2022,7,1
UVT84087,BA.2.9,ORF1ab polyprotein,7093,Viet Nam,2022-07-05,2022,7,5
UVT84088,BA.2.9,ORF1a polyprotein,4402,Viet Nam,2022-07-05,2022,7,5
UVT84089,BA.2.9,surface glycoprotein,1270,Viet Nam,2022-07-05,2022,7,5
UVT84090,BA.2.9,ORF3a protein,275,Viet Nam,2022-07-05,2022,7,5
UVT84091,BA.2.9,envelope protein,75,Viet Nam,2022-07-05,2022,7,5
UVT84092,BA.2.9,membrane glycoprotein,222,Viet Nam,2022-07-05,2022,7,5
UVT84093,BA.2.9,ORF6 protein,61,Viet Nam,2022-07-05,2022,7,5
UVT84094,BA.2.9,ORF7a protein,121,Viet Nam,2022-07-05,2022,7,5
UVT84095,BA.2.9,ORF7b protein,43,Viet Nam,2022-07-05,2022,7,5
UVT84096,BA.2.9,ORF8 protein,121,Viet Nam,2022-07-05,2022,7,5
UVT84097,BA.2.9,nucleocapsid phosphoprotein,416,Viet Nam,2022-07-05,2022,7,5
UVT84098,BA.2.9,ORF10 protein,38,Viet Nam,2022-07-05,2022,7,5
UVT84134,BA.2.3,ORF1ab polyprotein,7093,Viet Nam,2022-07-07,2022,7,7
UVT84135,BA.2.3,ORF1a polyprotein,4402,Viet Nam,2022-07-07,2022,7,7
UVT84136,BA.2.3,surface glycoprotein,1270,Viet Nam,2022-07-07,2022,7,7
UVT84137,BA.2.3,ORF3a protein,275,Viet Nam,2022-07-07,2022,7,7
UVT84138,BA.2.3,envelope protein,75,Viet Nam,2022-07-07,2022,7,7
UVT84139,BA.2.3,membrane glycoprotein,222,Viet Nam,2022-07-07,2022,7,7
UVT84140,BA.2.3,ORF6 protein,61,Viet Nam,2022-07-07,2022,7,7
UVT84141,BA.2.3,ORF7a protein,121,Viet Nam,2022-07-07,2022,7,7
UVT84142,BA.2.3,ORF7b protein,43,Viet Nam,2022-07-07,2022,7,7
UVT84143,BA.2.3,ORF8 protein,121,Viet Nam,2022-07-07,2022,7,7
UVT84144,BA.2.3,nucleocapsid phosphoprotein,416,Viet Nam,2022-07-07,2022,7,7
UVT84145,BA.2.3,ORF10 protein,38,Viet Nam,2022-07-07,2022,7,7
UVT84170,BA.5.2.1,ORF1ab polyprotein,7093,Viet Nam,2022-07-12,2022,7,12
UVT84171,BA.5.2.1,ORF1a polyprotein,4402,Viet Nam,2022-07-12,2022,7,12
UVT84172,BA.5.2.1,surface glycoprotein,1268,Viet Nam,2022-07-12,2022,7,12
UVT84173,BA.5.2.1,ORF3a protein,275,Viet Nam,2022-07-12,2022,7,12
UVT84174,BA.5.2.1,envelope protein,75,Viet Nam,2022-07-12,2022,7,12
UVT84175,BA.5.2.1,membrane glycoprotein,222,Viet Nam,2022-07-12,2022,7,12
UVT84176,BA.5.2.1,ORF6 protein,61,Viet Nam,2022-07-12,2022,7,12
UVT84177,BA.5.2.1,ORF7a protein,121,Viet Nam,2022-07-12,2022,7,12
UVT84178,BA.5.2.1,ORF7b protein,43,Viet Nam,2022-07-12,2022,7,12
UVT84179,BA.5.2.1,ORF8 protein,121,Viet Nam,2022-07-12,2022,7,12
UVT84180,BA.5.2.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-07-12,2022,7,12
UVT84181,BA.5.2.1,ORF10 protein,38,Viet Nam,2022-07-12,2022,7,12
UVT84182,BA.5.2,ORF1ab polyprotein,7093,Viet Nam,2022-07-13,2022,7,13
UVT84183,BA.5.2,ORF1a polyprotein,4402,Viet Nam,2022-07-13,2022,7,13
UVT84184,BA.5.2,surface glycoprotein,1268,Viet Nam,2022-07-13,2022,7,13
UVT84185,BA.5.2,ORF3a protein,275,Viet Nam,2022-07-13,2022,7,13
UVT84186,BA.5.2,envelope protein,75,Viet Nam,2022-07-13,2022,7,13
UVT84187,BA.5.2,membrane glycoprotein,222,Viet Nam,2022-07-13,2022,7,13
UVT84188,BA.5.2,ORF6 protein,61,Viet Nam,2022-07-13,2022,7,13
UVT84189,BA.5.2,ORF7a protein,121,Viet Nam,2022-07-13,2022,7,13
UVT84190,BA.5.2,ORF7b protein,43,Viet Nam,2022-07-13,2022,7,13
UVT84191,BA.5.2,ORF8 protein,121,Viet Nam,2022-07-13,2022,7,13
UVT84192,BA.5.2,nucleocapsid phosphoprotein,416,Viet Nam,2022-07-13,2022,7,13
UVT84193,BA.5.2,ORF10 protein,38,Viet Nam,2022-07-13,2022,7,13
UVN71339,BA.1,ORF1ab polyprotein,7092,Viet Nam,2022-02-01,2022,2,1
UVN71340,BA.1,ORF1a polyprotein,4401,Viet Nam,2022-02-01,2022,2,1
UVN71341,BA.1,surface glycoprotein,1270,Viet Nam,2022-02-01,2022,2,1
UVN71342,BA.1,ORF3a protein,275,Viet Nam,2022-02-01,2022,2,1
UVN71343,BA.1,envelope protein,75,Viet Nam,2022-02-01,2022,2,1
UVN71344,BA.1,membrane glycoprotein,222,Viet Nam,2022-02-01,2022,2,1
UVN71345,BA.1,ORF6 protein,61,Viet Nam,2022-02-01,2022,2,1
UVN71346,BA.1,ORF7a protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71347,BA.1,ORF7b protein,43,Viet Nam,2022-02-01,2022,2,1
UVN71348,BA.1,ORF8 protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71349,BA.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-02-01,2022,2,1
UVN71350,BA.1,ORF10 protein,38,Viet Nam,2022-02-01,2022,2,1
UVN71351,BA.1.15,ORF1ab polyprotein,7092,Viet Nam,2022-02-01,2022,2,1
UVN71352,BA.1.15,ORF1a polyprotein,4401,Viet Nam,2022-02-01,2022,2,1
UVN71353,BA.1.15,surface glycoprotein,1270,Viet Nam,2022-02-01,2022,2,1
UVN71354,BA.1.15,ORF3a protein,275,Viet Nam,2022-02-01,2022,2,1
UVN71355,BA.1.15,envelope protein,75,Viet Nam,2022-02-01,2022,2,1
UVN71356,BA.1.15,membrane glycoprotein,222,Viet Nam,2022-02-01,2022,2,1
UVN71357,BA.1.15,ORF6 protein,61,Viet Nam,2022-02-01,2022,2,1
UVN71358,BA.1.15,ORF7a protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71359,BA.1.15,ORF7b protein,43,Viet Nam,2022-02-01,2022,2,1
UVN71360,BA.1.15,ORF8 protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71361,BA.1.15,nucleocapsid phosphoprotein,416,Viet Nam,2022-02-01,2022,2,1
UVN71362,BA.1.15,ORF10 protein,38,Viet Nam,2022-02-01,2022,2,1
UVN71375,BA.1.1,ORF1ab polyprotein,7092,Viet Nam,2022-02-01,2022,2,1
UVN71376,BA.1.1,ORF1a polyprotein,4401,Viet Nam,2022-02-01,2022,2,1
UVN71377,BA.1.1,surface glycoprotein,1270,Viet Nam,2022-02-01,2022,2,1
UVN71378,BA.1.1,ORF3a protein,275,Viet Nam,2022-02-01,2022,2,1
UVN71379,BA.1.1,envelope protein,75,Viet Nam,2022-02-01,2022,2,1
UVN71380,BA.1.1,membrane glycoprotein,222,Viet Nam,2022-02-01,2022,2,1
UVN71381,BA.1.1,ORF6 protein,61,Viet Nam,2022-02-01,2022,2,1
UVN71382,BA.1.1,ORF7a protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71383,BA.1.1,ORF7b protein,43,Viet Nam,2022-02-01,2022,2,1
UVN71384,BA.1.1,ORF8 protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71385,BA.1.1,nucleocapsid phosphoprotein,416,Viet Nam,2022-02-01,2022,2,1
UVN71386,BA.1.1,ORF10 protein,38,Viet Nam,2022-02-01,2022,2,1
UVN71387,BA.1.1.18,ORF1ab polyprotein,7092,Viet Nam,2022-02-01,2022,2,1
UVN71388,BA.1.1.18,ORF1a polyprotein,4401,Viet Nam,2022-02-01,2022,2,1
UVN71389,BA.1.1.18,surface glycoprotein,1270,Viet Nam,2022-02-01,2022,2,1
UVN71390,BA.1.1.18,ORF3a protein,275,Viet Nam,2022-02-01,2022,2,1
UVN71391,BA.1.1.18,envelope protein,75,Viet Nam,2022-02-01,2022,2,1
UVN71392,BA.1.1.18,membrane glycoprotein,222,Viet Nam,2022-02-01,2022,2,1
UVN71393,BA.1.1.18,ORF6 protein,61,Viet Nam,2022-02-01,2022,2,1
UVN71394,BA.1.1.18,ORF7a protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71395,BA.1.1.18,ORF7b protein,43,Viet Nam,2022-02-01,2022,2,1
UVN71396,BA.1.1.18,ORF8 protein,121,Viet Nam,2022-02-01,2022,2,1
UVN71397,BA.1.1.18,nucleocapsid phosphoprotein,416,Viet Nam,2022-02-01,2022,2,1
UVN71398,BA.1.1.18,ORF10 protein,38,Viet Nam,2022-02-01,2022,2,1
UVN71399,BA.1.15.1,ORF1ab polyprotein,7092,Viet Nam,2022-01-07,2022,1,7
UVN71400,BA.1.15.1,ORF1a polyprotein,4401,Viet Nam,2022-01-07,2022,1,7
UVN71401,BA.1.15.1,surface glycoprotein,1270,Viet Nam,2022-01-07,2022,1,7
UVN71402,BA.1.15.1,ORF3a protein,275,Viet Nam,2022-01-07,2022,1,7
UVN71403,BA.1.15.1,envelope protein,75,Viet Nam,2022-01-07,2022,1,7
UVN71404,BA.1.15.1,membrane glycoprotein,222,Viet Nam,2022-01-07,2022,1,7
UVN71405,BA.1.15.1,ORF6 protein,61,Viet Nam,2022-01-07,2022,1,7
UVN71406,BA.1.15.1,ORF7a protein,121,Viet Nam,2022-01-07,2022,1,7
UVN71407,BA.1.15.1,ORF7b protein,43,Viet Nam,2022-01-07,2022,1,7
UVN71408,BA.1.15.1,ORF8 protein,121,Viet Nam,2022-01-07,2022,1,7
